交易日期,相关_链接,平均市盈率,总股本_股,流通股本_股,总市值_元,流通市值_元,个股总数,沪深300,涨跌幅_,字段12,根据日期2023年12月5日分为：沪深两市、沪市主板、科创板、深市主板、创业板
2023/3/30,https://data.eastmoney.com/gzfx/list.html?date=2023-03-30,19.95,7.38万亿,6.52万亿,84.32万亿,71.50万亿,4958,4038.53,0.81,,
2023/3/29,https://data.eastmoney.com/gzfx/list.html?date=2023-03-29,19.96,7.38万亿,6.51万亿,83.93万亿,71.10万亿,4958,4006.14,0.17,,
2023/3/28,https://data.eastmoney.com/gzfx/list.html?date=2023-03-28,20.03,7.37万亿,6.51万亿,83.88万亿,71.14万亿,4955,3999.51,-0.32,,
2023/3/27,https://data.eastmoney.com/gzfx/list.html?date=2023-03-27,20.27,7.37万亿,6.51万亿,84.25万亿,71.39万亿,4954,4012.48,-0.36,,
2023/3/24,https://data.eastmoney.com/gzfx/list.html?date=2023-03-24,20.29,7.37万亿,6.51万亿,84.41万亿,71.53万亿,4955,4027.05,-0.3,,
2023/3/23,https://data.eastmoney.com/gzfx/list.html?date=2023-03-23,20.26,7.37万亿,6.51万亿,84.64万亿,71.73万亿,4955,4039.09,0.99,,
2023/3/22,https://data.eastmoney.com/gzfx/list.html?date=2023-03-22,20.14,7.37万亿,6.51万亿,84.11万亿,71.22万亿,4955,3999.44,0.43,,
2023/3/21,https://data.eastmoney.com/gzfx/list.html?date=2023-03-21,19.99,7.37万亿,6.50万亿,83.74万亿,70.89万亿,4955,3982.38,1.1,,
2023/3/20,https://data.eastmoney.com/gzfx/list.html?date=2023-03-20,19.71,7.37万亿,6.50万亿,82.88万亿,70.18万亿,4953,3939.08,-0.5,,
2023/3/17,https://data.eastmoney.com/gzfx/list.html?date=2023-03-17,19.71,7.37万亿,6.50万亿,83.20万亿,70.42万亿,4951,3958.82,0.5,,
2023/3/16,https://data.eastmoney.com/gzfx/list.html?date=2023-03-16,19.58,7.37万亿,6.50万亿,82.67万亿,69.98万亿,4951,3939.15,-1.2,,
2023/3/15,https://data.eastmoney.com/gzfx/list.html?date=2023-03-15,19.9,7.37万亿,6.50万亿,83.75万亿,70.85万亿,4950,3986.9,0.06,,
2023/3/14,https://data.eastmoney.com/gzfx/list.html?date=2023-03-14,19.87,7.37万亿,6.50万亿,83.40万亿,70.53万亿,4949,3984.7,-0.6,,
2023/3/13,https://data.eastmoney.com/gzfx/list.html?date=2023-03-13,19.98,7.37万亿,6.50万亿,84.05万亿,71.11万亿,4949,4008.69,1.05,,
2023/3/10,https://data.eastmoney.com/gzfx/list.html?date=2023-03-10,19.89,7.37万亿,6.50万亿,83.31万亿,70.46万亿,4947,3967.14,-1.31,,
2023/3/9,https://data.eastmoney.com/gzfx/list.html?date=2023-03-09,20.27,7.36万亿,6.50万亿,84.43万亿,71.43万亿,4946,4019.85,-0.35,,
2023/3/8,https://data.eastmoney.com/gzfx/list.html?date=2023-03-08,20.32,7.36万亿,6.50万亿,84.52万亿,71.58万亿,4944,4034.11,-0.36,,
2023/3/7,https://data.eastmoney.com/gzfx/list.html?date=2023-03-07,20.25,7.36万亿,6.50万亿,84.41万亿,71.56万亿,4943,4048.85,-1.46,,
2023/3/6,https://data.eastmoney.com/gzfx/list.html?date=2023-03-06,20.7,7.36万亿,6.50万亿,85.72万亿,72.60万亿,4942,4109.01,-0.52,,
2023/3/3,https://data.eastmoney.com/gzfx/list.html?date=2023-03-03,20.63,7.36万亿,6.50万亿,85.79万亿,72.71万亿,4941,4130.55,0.31,,
2023/3/2,https://data.eastmoney.com/gzfx/list.html?date=2023-03-02,20.6,7.36万亿,6.50万亿,85.50万亿,72.48万亿,4939,4117.74,-0.22,,
2023/3/1,https://data.eastmoney.com/gzfx/list.html?date=2023-03-01,20.73,7.36万亿,6.50万亿,85.74万亿,72.57万亿,4939,4126.94,1.41,,
2023/2/28,https://data.eastmoney.com/gzfx/list.html?date=2023-02-28,20.54,7.36万亿,6.50万亿,84.87万亿,71.83万亿,4937,4069.46,0.63,,
2023/2/27,https://data.eastmoney.com/gzfx/list.html?date=2023-02-27,20.4,7.36万亿,6.49万亿,84.26万亿,71.31万亿,4937,4043.84,-0.42,,
2023/2/24,https://data.eastmoney.com/gzfx/list.html?date=2023-02-24,20.54,7.36万亿,6.49万亿,84.67万亿,71.56万亿,4936,4061.05,-1.04,,
2023/2/23,https://data.eastmoney.com/gzfx/list.html?date=2023-02-23,20.66,7.36万亿,6.49万亿,85.18万亿,72.02万亿,4936,4103.65,-0.08,,
2023/2/22,https://data.eastmoney.com/gzfx/list.html?date=2023-02-22,20.68,7.36万亿,6.49万亿,85.32万亿,72.13万亿,4936,4106.95,-0.9,,
2023/2/21,https://data.eastmoney.com/gzfx/list.html?date=2023-02-21,20.72,7.36万亿,6.49万亿,85.63万亿,72.41万亿,4935,4144.35,0.26,,
2023/2/20,https://data.eastmoney.com/gzfx/list.html?date=2023-02-20,20.7,7.36万亿,6.49万亿,85.33万亿,72.11万亿,4934,4133.49,2.45,,
2023/2/17,https://data.eastmoney.com/gzfx/list.html?date=2023-02-17,20.37,7.36万亿,6.48万亿,83.73万亿,70.73万亿,4933,4034.51,-1.44,,
2023/2/16,https://data.eastmoney.com/gzfx/list.html?date=2023-02-16,20.65,7.36万亿,6.48万亿,84.54万亿,71.38万亿,4932,4093.49,-0.73,,
2023/2/15,https://data.eastmoney.com/gzfx/list.html?date=2023-02-15,21.03,7.36万亿,6.48万亿,85.67万亿,72.26万亿,4929,4123.69,-0.52,,
2023/2/14,https://data.eastmoney.com/gzfx/list.html?date=2023-02-14,21.04,7.36万亿,6.48万亿,85.86万亿,72.44万亿,4930,4145.29,0.04,,
2023/2/13,https://data.eastmoney.com/gzfx/list.html?date=2023-02-13,21.04,7.36万亿,6.48万亿,85.75万亿,72.34万亿,4929,4143.57,0.91,,
2023/2/10,https://data.eastmoney.com/gzfx/list.html?date=2023-02-10,20.83,7.36万亿,6.48万亿,84.94万亿,71.67万亿,4929,4106.31,-0.59,,
2023/2/9,https://data.eastmoney.com/gzfx/list.html?date=2023-02-09,20.95,7.35万亿,6.48万亿,85.23万亿,71.90万亿,4928,4130.86,1.34,,
2023/2/8,https://data.eastmoney.com/gzfx/list.html?date=2023-02-08,20.56,7.35万亿,6.48万亿,84.02万亿,70.96万亿,4926,4076.14,-0.44,,
2023/2/7,https://data.eastmoney.com/gzfx/list.html?date=2023-02-07,20.69,7.35万亿,6.48万亿,84.44万亿,71.28万亿,4924,4094.23,0.18,,
2023/2/6,https://data.eastmoney.com/gzfx/list.html?date=2023-02-06,20.64,7.35万亿,6.48万亿,84.17万亿,71.05万亿,4924,4086.88,-1.32,,
2023/2/3,https://data.eastmoney.com/gzfx/list.html?date=2023-02-03,20.82,7.35万亿,6.48万亿,84.82万亿,71.52万亿,4924,4141.63,-0.95,,
2023/2/2,https://data.eastmoney.com/gzfx/list.html?date=2023-02-02,20.85,7.35万亿,6.48万亿,85.24万亿,71.93万亿,4924,4181.15,-0.35,,
2023/2/1,https://data.eastmoney.com/gzfx/list.html?date=2023-02-01,20.8,7.35万亿,6.48万亿,85.21万亿,71.95万亿,4924,4195.93,0.94,,
2023/1/31,https://data.eastmoney.com/gzfx/list.html?date=2023-01-31,20.5,7.35万亿,6.48万亿,84.19万亿,71.13万亿,4923,4156.86,-1.06,,
2023/1/30,https://data.eastmoney.com/gzfx/list.html?date=2023-01-30,20.64,7.35万亿,6.48万亿,84.53万亿,71.43万亿,4922,4201.35,0.47,,
2023/1/20,https://data.eastmoney.com/gzfx/list.html?date=2023-01-20,20.46,7.34万亿,6.47万亿,84.04万亿,70.94万亿,4921,4181.53,0.61,,
2023/1/19,https://data.eastmoney.com/gzfx/list.html?date=2023-01-19,20.37,7.34万亿,6.47万亿,83.45万亿,70.43万亿,4921,4156.01,0.62,,
2023/1/18,https://data.eastmoney.com/gzfx/list.html?date=2023-01-18,20.15,7.34万亿,6.47万亿,82.92万亿,70.03万亿,4919,4130.31,-0.17,,
2023/1/17,https://data.eastmoney.com/gzfx/list.html?date=2023-01-17,20.12,7.34万亿,6.47万亿,82.85万亿,69.98万亿,4918,4137.24,-0.02,,
2023/1/16,https://data.eastmoney.com/gzfx/list.html?date=2023-01-16,20.06,7.34万亿,6.47万亿,82.86万亿,70.02万亿,4918,4137.96,1.56,,
2023/1/13,https://data.eastmoney.com/gzfx/list.html?date=2023-01-13,19.75,7.34万亿,6.44万亿,81.89万亿,69.09万亿,4918,4074.38,1.41,,
2023/1/12,https://data.eastmoney.com/gzfx/list.html?date=2023-01-12,19.61,7.34万亿,6.44万亿,81.10万亿,68.40万亿,4918,4017.87,0.2,,
2023/1/11,https://data.eastmoney.com/gzfx/list.html?date=2023-01-11,19.58,7.33万亿,6.44万亿,81.04万亿,68.28万亿,4918,4010.03,-0.19,,
2023/1/10,https://data.eastmoney.com/gzfx/list.html?date=2023-01-10,19.76,7.33万亿,6.44万亿,81.41万亿,68.53万亿,4918,4017.47,0.11,,
2023/1/9,https://data.eastmoney.com/gzfx/list.html?date=2023-01-09,19.7,7.33万亿,6.44万亿,81.40万亿,68.55万亿,4918,4013.12,0.81,,
2023/1/6,https://data.eastmoney.com/gzfx/list.html?date=2023-01-06,19.59,7.33万亿,6.43万亿,80.88万亿,68.10万亿,4918,3980.89,0.31,,
2023/1/5,https://data.eastmoney.com/gzfx/list.html?date=2023-01-05,19.52,7.33万亿,6.43万亿,80.76万亿,68.04万亿,4917,3968.58,1.94,,
2023/1/4,https://data.eastmoney.com/gzfx/list.html?date=2023-01-04,19.23,7.33万亿,6.43万亿,79.76万亿,67.18万亿,4917,3892.95,0.13,,
2023/1/3,https://data.eastmoney.com/gzfx/list.html?date=2023-01-03,19.25,7.33万亿,6.43万亿,79.65万亿,66.97万亿,4917,3887.9,0.42,,
2022/12/30,https://data.eastmoney.com/gzfx/list.html?date=2022-12-30,18.92,7.33万亿,6.42万亿,78.71万亿,66.27万亿,4917,3871.63,0.39,,
2022/12/29,https://data.eastmoney.com/gzfx/list.html?date=2022-12-29,18.89,7.33万亿,6.42万亿,78.36万亿,65.96万亿,4914,3856.7,-0.38,,
2022/12/28,https://data.eastmoney.com/gzfx/list.html?date=2022-12-28,18.92,7.33万亿,6.42万亿,78.65万亿,66.21万亿,4914,3871.26,-0.43,,
2022/12/27,https://data.eastmoney.com/gzfx/list.html?date=2022-12-27,19.07,7.33万亿,6.42万亿,79.06万亿,66.49万亿,4911,3887.85,1.15,,
2022/12/26,https://data.eastmoney.com/gzfx/list.html?date=2022-12-26,18.87,7.32万亿,6.42万亿,78.29万亿,65.86万亿,4909,3843.49,0.4,,
2022/12/23,https://data.eastmoney.com/gzfx/list.html?date=2022-12-23,18.53,7.31万亿,6.41万亿,77.48万亿,65.25万亿,4907,3828.22,-0.2,,
2022/12/22,https://data.eastmoney.com/gzfx/list.html?date=2022-12-22,18.59,7.30万亿,6.41万亿,77.64万亿,65.41万亿,4905,3836.03,0.14,,
2022/12/21,https://data.eastmoney.com/gzfx/list.html?date=2022-12-21,18.74,7.30万亿,6.41万亿,78.05万亿,65.73万亿,4904,3830.54,0.04,,
2022/12/20,https://data.eastmoney.com/gzfx/list.html?date=2022-12-20,18.87,7.30万亿,6.41万亿,78.30万亿,65.89万亿,4903,3829.02,-1.65,,
2022/12/19,https://data.eastmoney.com/gzfx/list.html?date=2022-12-19,19.06,7.30万亿,6.41万亿,79.17万亿,66.64万亿,4903,3893.22,-1.54,,
2022/12/16,https://data.eastmoney.com/gzfx/list.html?date=2022-12-16,19.42,7.30万亿,6.40万亿,80.67万亿,67.84万亿,4903,3954.23,0.06,,
2022/12/15,https://data.eastmoney.com/gzfx/list.html?date=2022-12-15,19.6,7.29万亿,6.40万亿,80.95万亿,67.99万亿,4901,3951.99,-0.07,,
2022/12/14,https://data.eastmoney.com/gzfx/list.html?date=2022-12-14,19.52,7.29万亿,6.40万亿,80.95万亿,68.01万亿,4899,3954.89,0.23,,
2022/12/13,https://data.eastmoney.com/gzfx/list.html?date=2022-12-13,19.56,7.29万亿,6.40万亿,80.98万亿,68.01万亿,4899,3945.68,-0.2,,
2022/12/12,https://data.eastmoney.com/gzfx/list.html?date=2022-12-12,19.75,7.29万亿,6.40万亿,81.24万亿,68.17万亿,4899,3953.44,-1.12,,
2022/12/9,https://data.eastmoney.com/gzfx/list.html?date=2022-12-09,19.81,7.29万亿,6.40万亿,81.84万亿,68.71万亿,4897,3998.24,0.99,,
2022/12/8,https://data.eastmoney.com/gzfx/list.html?date=2022-12-08,19.72,7.29万亿,6.40万亿,81.50万亿,68.39万亿,4895,3959.18,0.02,,
2022/12/7,https://data.eastmoney.com/gzfx/list.html?date=2022-12-07,19.79,7.29万亿,6.40万亿,81.64万亿,68.50万亿,4892,3958.44,-0.25,,
2022/12/6,https://data.eastmoney.com/gzfx/list.html?date=2022-12-06,19.8,7.29万亿,6.40万亿,81.77万亿,68.64万亿,4892,3968.2,0.54,,
2022/12/5,https://data.eastmoney.com/gzfx/list.html?date=2022-12-05,19.74,7.29万亿,6.40万亿,81.65万亿,68.52万亿,4892,3946.88,1.96,,
2022/12/2,https://data.eastmoney.com/gzfx/list.html?date=2022-12-02,19.62,7.29万亿,6.40万亿,80.56万亿,67.50万亿,4891,3870.95,-0.61,,
2022/12/1,https://data.eastmoney.com/gzfx/list.html?date=2022-12-01,19.59,7.29万亿,6.40万亿,80.65万亿,67.64万亿,4890,3894.77,1.08,,
2022/11/30,https://data.eastmoney.com/gzfx/list.html?date=2022-11-30,19.34,7.29万亿,6.40万亿,80.00万亿,67.13万亿,4889,3853.04,0.12,,
2022/11/29,https://data.eastmoney.com/gzfx/list.html?date=2022-11-29,19.36,7.28万亿,6.40万亿,79.92万亿,67.05万亿,4887,3848.42,3.09,,
2022/11/28,https://data.eastmoney.com/gzfx/list.html?date=2022-11-28,19.04,7.28万亿,6.40万亿,78.22万亿,65.46万亿,4887,3733.24,-1.13,,
2022/11/25,https://data.eastmoney.com/gzfx/list.html?date=2022-11-25,19.17,7.28万亿,6.38万亿,78.73万亿,65.86万亿,4887,3775.78,0.5,,
2022/11/24,https://data.eastmoney.com/gzfx/list.html?date=2022-11-24,19.35,7.28万亿,6.38万亿,78.82万亿,65.84万亿,4886,3756.81,-0.44,,
2022/11/23,https://data.eastmoney.com/gzfx/list.html?date=2022-11-23,19.33,7.28万亿,6.38万亿,78.87万亿,65.91万亿,4886,3773.53,0.1,,
2022/11/22,https://data.eastmoney.com/gzfx/list.html?date=2022-11-22,19.39,7.28万亿,6.38万亿,78.88万亿,65.89万亿,4886,3769.57,0.01,,
2022/11/21,https://data.eastmoney.com/gzfx/list.html?date=2022-11-21,19.64,7.28万亿,6.38万亿,79.26万亿,66.13万亿,4884,3769.13,-0.85,,
2022/11/18,https://data.eastmoney.com/gzfx/list.html?date=2022-11-18,19.62,7.28万亿,6.38万亿,79.42万亿,66.31万亿,4883,3801.57,-0.45,,
2022/11/17,https://data.eastmoney.com/gzfx/list.html?date=2022-11-17,19.74,7.28万亿,6.38万亿,79.85万亿,66.57万亿,4880,3818.66,-0.41,,
2022/11/16,https://data.eastmoney.com/gzfx/list.html?date=2022-11-16,19.7,7.28万亿,6.38万亿,79.86万亿,66.63万亿,4880,3834.39,-0.82,,
2022/11/15,https://data.eastmoney.com/gzfx/list.html?date=2022-11-15,19.88,7.27万亿,6.38万亿,80.30万亿,67.00万亿,4876,3865.97,1.9,,
2022/11/14,https://data.eastmoney.com/gzfx/list.html?date=2022-11-14,19.41,7.27万亿,6.38万亿,78.84万亿,65.80万亿,4876,3794.02,0.15,,
2022/11/11,https://data.eastmoney.com/gzfx/list.html?date=2022-11-11,19.48,7.27万亿,6.38万亿,78.98万亿,65.87万亿,4875,3788.44,2.79,,
2022/11/10,https://data.eastmoney.com/gzfx/list.html?date=2022-11-10,19.28,7.27万亿,6.38万亿,77.83万亿,64.81万亿,4874,3685.69,-0.77,,
2022/11/9,https://data.eastmoney.com/gzfx/list.html?date=2022-11-09,19.51,7.27万亿,6.38万亿,78.35万亿,65.18万亿,4873,3714.27,-0.93,,
2022/11/8,https://data.eastmoney.com/gzfx/list.html?date=2022-11-08,19.63,7.27万亿,6.38万亿,78.72万亿,65.50万亿,4871,3749.33,-0.69,,
2022/11/7,https://data.eastmoney.com/gzfx/list.html?date=2022-11-07,19.72,7.27万亿,6.38万亿,79.04万亿,65.75万亿,4870,3775.3,0.22,,
2022/11/4,https://data.eastmoney.com/gzfx/list.html?date=2022-11-04,19.74,7.27万亿,6.38万亿,78.79万亿,65.49万亿,4868,3767.17,3.27,,
2022/11/3,https://data.eastmoney.com/gzfx/list.html?date=2022-11-03,19.31,7.27万亿,6.38万亿,76.88万亿,63.85万亿,4868,3647.9,-0.81,,
2022/11/2,https://data.eastmoney.com/gzfx/list.html?date=2022-11-02,19.19,7.27万亿,6.38万亿,76.91万亿,63.95万亿,4868,3677.81,1.2,,
2022/11/1,https://data.eastmoney.com/gzfx/list.html?date=2022-11-01,18.93,7.27万亿,6.37万亿,75.97万亿,63.19万亿,4868,3634.17,3.58,,
2022/10/31,https://data.eastmoney.com/gzfx/list.html?date=2022-10-31,18.47,7.27万亿,6.37万亿,73.93万亿,61.47万亿,4865,3508.7,-0.92,,
2022/10/28,https://data.eastmoney.com/gzfx/list.html?date=2022-10-28,18.32,7.27万亿,6.37万亿,74.06万亿,61.68万亿,4862,3541.33,-2.47,,
2022/10/27,https://data.eastmoney.com/gzfx/list.html?date=2022-10-27,18.85,7.27万亿,6.37万亿,76.12万亿,63.37万亿,4861,3631.14,-0.7,,
2022/10/26,https://data.eastmoney.com/gzfx/list.html?date=2022-10-26,19.03,7.27万亿,6.37万亿,76.60万亿,63.71万亿,4861,3656.9,0.81,,
2022/10/25,https://data.eastmoney.com/gzfx/list.html?date=2022-10-25,18.62,7.27万亿,6.37万亿,75.61万亿,63.03万亿,4857,3627.45,-0.16,,
2022/10/24,https://data.eastmoney.com/gzfx/list.html?date=2022-10-24,18.69,7.27万亿,6.37万亿,75.77万亿,63.15万亿,4854,3633.37,-2.93,,
2022/10/21,https://data.eastmoney.com/gzfx/list.html?date=2022-10-21,18.92,7.27万亿,6.37万亿,77.18万亿,64.41万亿,4854,3742.89,-0.32,,
2022/10/20,https://data.eastmoney.com/gzfx/list.html?date=2022-10-20,18.9,7.27万亿,6.37万亿,77.18万亿,64.44万亿,4854,3754.93,-0.57,,
2022/10/19,https://data.eastmoney.com/gzfx/list.html?date=2022-10-19,18.92,7.27万亿,6.37万亿,77.46万亿,64.70万亿,4854,3776.53,-1.61,,
2022/10/18,https://data.eastmoney.com/gzfx/list.html?date=2022-10-18,19.14,7.26万亿,6.37万亿,78.37万亿,65.49万亿,4850,3838.27,-0.21,,
2022/10/17,https://data.eastmoney.com/gzfx/list.html?date=2022-10-17,19.09,7.26万亿,6.37万亿,78.28万亿,65.46万亿,4848,3846.41,0.1,,
2022/10/14,https://data.eastmoney.com/gzfx/list.html?date=2022-10-14,18.94,7.26万亿,6.37万亿,77.85万亿,65.10万亿,4848,3842.47,2.39,,
2022/10/13,https://data.eastmoney.com/gzfx/list.html?date=2022-10-13,18.42,7.26万亿,6.36万亿,76.18万亿,63.74万亿,4848,3752.67,-0.84,,
2022/10/12,https://data.eastmoney.com/gzfx/list.html?date=2022-10-12,18.34,7.26万亿,6.36万亿,76.19万亿,63.85万亿,4846,3784.31,1.52,,
2022/10/11,https://data.eastmoney.com/gzfx/list.html?date=2022-10-11,17.86,7.26万亿,6.36万亿,74.67万亿,62.70万亿,4844,3727.69,0.18,,
2022/10/10,https://data.eastmoney.com/gzfx/list.html?date=2022-10-10,17.83,7.26万亿,6.36万亿,74.43万亿,62.46万亿,4842,3720.94,-2.21,,
2022/9/30,https://data.eastmoney.com/gzfx/list.html?date=2022-09-30,18.32,7.26万亿,6.36万亿,75.89万亿,63.63万亿,4841,3804.89,-0.58,,
2022/9/29,https://data.eastmoney.com/gzfx/list.html?date=2022-09-29,18.63,7.26万亿,6.36万亿,76.60万亿,64.09万亿,4838,3827.14,-0.04,,
2022/9/28,https://data.eastmoney.com/gzfx/list.html?date=2022-09-28,18.56,7.26万亿,6.36万亿,76.60万亿,64.09万亿,4835,3828.71,-1.63,,
2022/9/27,https://data.eastmoney.com/gzfx/list.html?date=2022-09-27,19.03,7.25万亿,6.36万亿,78.18万亿,65.34万亿,4833,3892.3,1.45,,
2022/9/26,https://data.eastmoney.com/gzfx/list.html?date=2022-09-26,18.63,7.25万亿,6.35万亿,76.84万亿,64.28万亿,4831,3836.68,-0.5,,
2022/9/23,https://data.eastmoney.com/gzfx/list.html?date=2022-09-23,18.73,7.25万亿,6.35万亿,77.56万亿,64.91万亿,4827,3856.02,-0.34,,
2022/9/22,https://data.eastmoney.com/gzfx/list.html?date=2022-09-22,19.02,7.25万亿,6.35万亿,78.35万亿,65.49万亿,4826,3869.34,-0.88,,
2022/9/21,https://data.eastmoney.com/gzfx/list.html?date=2022-09-21,19.04,7.25万亿,6.35万亿,78.62万亿,65.77万亿,4825,3903.73,-0.74,,
2022/9/20,https://data.eastmoney.com/gzfx/list.html?date=2022-09-20,19.16,7.25万亿,6.35万亿,78.82万亿,65.90万亿,4821,3932.84,0.12,,
2022/9/19,https://data.eastmoney.com/gzfx/list.html?date=2022-09-19,18.97,7.25万亿,6.35万亿,78.33万亿,65.57万亿,4820,3928,-0.12,,
2022/9/16,https://data.eastmoney.com/gzfx/list.html?date=2022-09-16,19.16,7.25万亿,6.34万亿,78.74万亿,65.79万亿,4815,3932.68,-2.35,,
2022/9/15,https://data.eastmoney.com/gzfx/list.html?date=2022-09-15,19.48,7.25万亿,6.34万亿,80.51万亿,67.34万亿,4815,4027.12,-0.94,,
2022/9/14,https://data.eastmoney.com/gzfx/list.html?date=2022-09-14,19.99,7.25万亿,6.34万亿,81.92万亿,68.38万亿,4814,4065.36,-1.11,,
2022/9/13,https://data.eastmoney.com/gzfx/list.html?date=2022-09-13,20.12,7.25万亿,6.34万亿,82.64万亿,69.01万亿,4813,4111.11,0.42,,
2022/9/9,https://data.eastmoney.com/gzfx/list.html?date=2022-09-09,20.06,7.25万亿,6.34万亿,82.49万亿,68.87万亿,4811,4093.79,1.39,,
2022/9/8,https://data.eastmoney.com/gzfx/list.html?date=2022-09-08,19.96,7.24万亿,6.34万亿,81.81万亿,68.30万亿,4806,4037.68,-0.43,,
2022/9/7,https://data.eastmoney.com/gzfx/list.html?date=2022-09-07,20.14,7.24万亿,6.34万亿,82.27万亿,68.63万亿,4803,4054.98,0.07,,
2022/9/6,https://data.eastmoney.com/gzfx/list.html?date=2022-09-06,19.98,7.24万亿,6.34万亿,82.03万亿,68.49万亿,4803,4052.28,0.92,,
2022/9/5,https://data.eastmoney.com/gzfx/list.html?date=2022-09-05,19.71,7.24万亿,6.34万亿,80.97万亿,67.60万亿,4803,4015.43,-0.2,,
2022/9/2,https://data.eastmoney.com/gzfx/list.html?date=2022-09-02,19.74,7.24万亿,6.34万亿,80.80万亿,67.43万亿,4802,4023.61,-0.5,,
2022/9/1,https://data.eastmoney.com/gzfx/list.html?date=2022-09-01,19.63,7.24万亿,6.34万亿,80.58万亿,67.30万亿,4799,4043.74,-0.86,,
2022/8/31,https://data.eastmoney.com/gzfx/list.html?date=2022-08-31,19.75,7.24万亿,6.34万亿,81.06万亿,67.72万亿,4799,4078.84,0.07,,
2022/8/30,https://data.eastmoney.com/gzfx/list.html?date=2022-08-30,20.16,7.24万亿,6.34万亿,82.18万亿,68.50万亿,4794,4075.79,-0.34,,
2022/8/29,https://data.eastmoney.com/gzfx/list.html?date=2022-08-29,20.25,7.24万亿,6.33万亿,82.54万亿,68.78万亿,4794,4089.52,-0.44,,
2022/8/26,https://data.eastmoney.com/gzfx/list.html?date=2022-08-26,20.15,7.23万亿,6.31万亿,82.35万亿,68.65万亿,4792,4107.55,-0.21,,
2022/8/25,https://data.eastmoney.com/gzfx/list.html?date=2022-08-25,20.26,7.23万亿,6.30万亿,82.65万亿,68.85万亿,4790,4116.24,0.83,,
2022/8/24,https://data.eastmoney.com/gzfx/list.html?date=2022-08-24,20.37,7.23万亿,6.30万亿,82.33万亿,68.46万亿,4787,4082.42,-1.89,,
2022/8/23,https://data.eastmoney.com/gzfx/list.html?date=2022-08-23,21.04,7.23万亿,6.30万亿,84.36万亿,70.03万亿,4787,4161.08,-0.49,,
2022/8/22,https://data.eastmoney.com/gzfx/list.html?date=2022-08-22,21.03,7.23万亿,6.30万亿,84.36万亿,70.06万亿,4786,4181.4,0.73,,
2022/8/19,https://data.eastmoney.com/gzfx/list.html?date=2022-08-19,20.78,7.23万亿,6.29万亿,83.60万亿,69.44万亿,4785,4151.07,-0.69,,
2022/8/18,https://data.eastmoney.com/gzfx/list.html?date=2022-08-18,21.14,7.23万亿,6.28万亿,84.36万亿,69.97万亿,4782,4180.1,-0.87,,
2022/8/17,https://data.eastmoney.com/gzfx/list.html?date=2022-08-17,21.05,7.22万亿,6.28万亿,84.56万亿,70.24万亿,4776,4216.96,0.94,,
2022/8/16,https://data.eastmoney.com/gzfx/list.html?date=2022-08-16,20.95,7.22万亿,6.28万亿,84.10万亿,69.84万亿,4774,4177.84,-0.19,,
2022/8/15,https://data.eastmoney.com/gzfx/list.html?date=2022-08-15,20.88,7.22万亿,6.28万亿,83.88万亿,69.69万亿,4772,4185.68,-0.13,,
2022/8/12,https://data.eastmoney.com/gzfx/list.html?date=2022-08-12,20.81,7.22万亿,6.28万亿,83.70万亿,69.57万亿,4771,4191.15,-0.06,,
2022/8/11,https://data.eastmoney.com/gzfx/list.html?date=2022-08-11,20.91,7.22万亿,6.28万亿,83.85万亿,69.67万亿,4769,4193.54,2.04,,
