股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,3_分钟涨幅,5_分钟涨幅,10_分钟涨幅,20_分钟涨幅,30_分钟涨幅,60_分钟涨幅
贵州茅台,600519,2023-12-27 13:25,1670.92,1670.94,1671.96,1670.92,34,5682094.0,0.06,-0.02,-0.26,0.0,-0.05981075875928562,-0.07116671550657272,-0.18935434350191122,-0.2239220393027963,-0.2679909038276746,0.05628742514970387
贵州茅台,600519,2023-12-27 13:26,1670.7,1671.64,1671.64,1670.4,37,6182307.0,0.07,0.04,0.7,0.0,0.02632838678794008,0.0011964441679454172,-0.14097968936678018,-0.11950001195000119,-0.20059701492536716,0.042491307236092256
贵州茅台,600519,2023-12-27 13:27,1671.07,1670.93,1671.07,1670.64,55,9189606.0,0.03,-0.04,-0.71,0.0,-0.0005984655343693313,-0.06040886634687793,-0.20068208016531783,-0.1577466135267645,-0.2429850746268619,-0.04008135917682732
贵州茅台,600519,2023-12-27 13:28,1670.8,1671.65,1671.65,1670.8,44,7354247.0,0.05,0.04,0.72,0.0,0.0005982149266583059,0.026926759214938097,-0.16364168443433186,-0.0029909672788152493,-0.08069336521218823,0.011367307623278726
贵州茅台,600519,2023-12-27 13:29,1671.97,1670.67,1671.97,1670.64,43,7184906.0,0.08,-0.06,-0.98,0.0,-0.015560197016032442,-0.016158569427985554,-0.16075441028827195,-0.17865038299296207,-0.07954545454545019,-0.024535031237274966
贵州茅台,600519,2023-12-27 13:30,1670.68,1671.49,1671.98,1670.4,77,12866918.0,0.09,0.05,0.82,0.0,-0.009571381569113262,-0.008973223899888189,-0.03827453607076603,-0.0299044850746715,0.06765008740631416,0.03650770851287345
贵州茅台,600519,2023-12-27 13:31,1671.49,1671.4,1671.49,1670.82,28,4679376.0,0.04,-0.01,-0.09,0.0,0.04369504450310463,0.028128048452061263,-0.013160885847249967,-0.11354807864697686,-0.03588516746410939,0.08323303453273334
贵州茅台,600519,2023-12-27 13:32,1671.37,1671.83,1671.83,1671.37,43,7187559.0,0.03,0.03,0.43,0.0,0.02034113276178249,0.010767804265237118,-0.0065791834635290335,-0.018539117538015525,-0.05081665351412921,0.049670855774980684
贵州茅台,600519,2023-12-27 13:33,1672.0,1672.96,1673.04,1672.0,46,7694764.0,0.06,0.07,1.13,0.0,0.09333492880219847,0.13707075604398017,0.10531354715174669,-0.002988625292135404,0.013152073842918045,0.16464995419737638
贵州茅台,600519,2023-12-27 13:34,1673.38,1672.02,1673.38,1671.99,52,8696826.0,0.08,-0.06,-0.94,0.0,0.011364791874775222,0.03170823636396106,0.06463427771194222,-0.1164895428233508,-0.17135453671585107,0.10896898575020575
